nombre;direccion;municipio;codigo postal;comarca;lat;lon;categorias
Llar d'infants El Carrilet;c.  Mas Sec;Llagostera;17240;Gironès;41.822005094;2.8948003967;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Escola Vidal i Abad - ZER Alta Ribagorça;c.  Afores;Vilaller;25552;Alta Ribagorça;42.475744552;0.71646462;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Marinada;c.  Pare Pacífic;Vilanova de Bellpuig;25264;Pla d'Urgell;41.6127759007;0.96109824;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Mare de Déu del Puig de Meià - ZER El Romaní;c.  Raval;Vilanova de Meià;25735;Noguera;41.994345407;1.020145485;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola de Vilanova de Segrià - ZER Alt Segrià;av. de Catalunya;Vilanova de Segrià;25133;Segrià;41.712433224;0.6165827875;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Mossèn Ton Clavé - ZER Vent Serè;c.  Ponent;Vila-sana;25245;Pla d'Urgell;41.661871328;0.9312839733;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Mestral - ZER Argelaga;c.  Major;Vilanova de la Barca;25690;Segrià;41.6908340344;0.7303454134;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,1. Llar d'infants,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Sant Bonifaci - ZER Riu Set;ctra. de Lleida;Vinaixa;25440;Garrigues;41.4292204504;0.9728946127;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,1. Llar d'infants,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Pinyana;c. de la Sisquella;Alfarràs;25120;Segrià;41.8301945281;0.5744844737;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Teresa Bergadà;c.  Bassa;Alguaire;25125;Segrià;41.7352706852;0.5830831319;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Sant Jordi;c.  Germà Frederic;Oliana;25790;Alt Urgell;42.0691071725;1.3143033026;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Àngel Serafí i Casanovas;c. de les Escoles;Sort;25560;Pallars Sobirà;42.4130254981;1.13070267;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Mestre Ignasi Peraire;av.  Pau Casals;Mollerussa;25230;Pla d'Urgell;41.6218408788;0.8900269058;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Institut Ribera del Sió;c.  Petronel·la;Agramunt;25310;Urgell;41.782346416;1.098790329;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Institut Els Planells;ctra.  Montsonis;Artesa de Segre;25730;Noguera;41.8923783126;1.0446092684;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,8. Cicles formatius d'FP de grau mitjà (CFPM),Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Escola Joan XXIII;c. de Pius XII;Lleida;25003;Segrià;41.6154601574;0.6157807828;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Institut Escola del Treball;c.  Pi i Margall;Lleida;25004;Segrià;41.6229479298;0.6262853575;Educació. Formació,Ensenyaments de règim general,8. Cicles formatius d'FP de grau mitjà (CFPM),Educació. Formació,Ensenyaments de règim general,9. Cicles formatius d'FP de grau superior (CFPS)
Institut Francesc Ribalta;c.  Francesc Ribalta;Solsona;25280;Solsonès;41.9875077313;1.5186118796;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,8. Cicles formatius d'FP de grau mitjà (CFPM),Educació. Formació,Ensenyaments de règim general,9. Cicles formatius d'FP de grau superior (CFPS),Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria,Educació. Formació,Ensenyaments de règim general,5. Programes de formació i inserció (PFI)
Escola Bressol de Bellpuig;c.  Orient;Bellpuig;25250;Urgell;41.6262139312;1.0187312213;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Escola Bressol Municipal La Mitjana;c.  Vicenç Ximenis;Lleida;25005;Segrià;41.6266223545;0.6351520796;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Escola Els Valentins - ZER Tramuntana;c.  Escoles;Vilamacolum;17474;Alt Empordà;42.1961294677;3.0582794145;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Josep de Ribot i Olivas;c.  Escoles;Vilamalla;17469;Alt Empordà;42.216720568;2.971168985;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Tramuntana - ZER Empordà;c.  Escoles;Vilanant;17743;Alt Empordà;42.254959416;2.890103261;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Josep Madrenys;ptge.  Pompeu Fabra;Vilobí d'Onyar;17185;Selva;41.886776483;2.742302656;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Manuel de Pedrolo - ZER Les Salines;pl.  Nova;Biure;17723;Alt Empordà;42.3376737578;2.8954170793;Educació. Formació,Ensenyaments de règim general,3. Educació primària
Escola Santa Eugènia;c.  Mare de Déu de la Salut;Girona;17005;Gironès;41.9768342979;2.8091904066;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Font de la Pólvora;pl.  Llimoner;Girona;17004;Gironès;41.9747588675;2.8429207665;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Institut Alexandre Deulofeu;rda.  Rector Arolas;Figueres;17600;Alt Empordà;42.267784945;2.951525303;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,8. Cicles formatius d'FP de grau mitjà (CFPM),Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Escola Jaume Vicens i Vives;c.  Ponent;Roses;17480;Alt Empordà;42.2679432215;3.1764872729;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Anicet de Pagès i de Puig;NC la Marca de l'Ham;Figueres;17600;Alt Empordà;42.268080895;2.981388868;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Institut Rafael Campalans;pl. del Remei;Anglès;17160;Selva;41.9564271055;2.6331644633;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,8. Cicles formatius d'FP de grau mitjà (CFPM),Educació. Formació,Ensenyaments de règim general,9. Cicles formatius d'FP de grau superior (CFPS),Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Institut Narcís Xifra i Masmitjà;pg.  Sant Joan Bosco;Girona;17007;Gironès;42.0040960741;2.8242554326;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,8. Cicles formatius d'FP de grau mitjà (CFPM),Educació. Formació,Ensenyaments de règim general,9. Cicles formatius d'FP de grau superior (CFPS),Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria,Educació. Formació,Ensenyaments de règim general,5. Programes de formació i inserció (PFI)
Institut Anton Busquets i Punset;c. de Joan Serras;Sant Hilari Sacalm;17403;Selva;41.8785847145;2.515216175;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Escola Migdia;c.  Sant Agustí;Girona;17003;Gironès;41.9700682065;2.8208492329;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Institut Santiago Sobrequés i Vidal;c.  Joan Reglà;Girona;17003;Gironès;41.971727188;2.81978894;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Escola Napoleó Soliva;c.  Astúries;Blanes;17300;Selva;41.6661166694;2.7753152991;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Institut Castell d'Estela;pda. de l' Estació;Amer;17170;Selva;42.0095795511;2.5990315016;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Llar d'infants de Ger;NC  Rita Casamitjana;Ger;17539;Cerdanya;42.4108842905;1.8474008935;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Llar d'infants Les Fonts;camí de la Creu;Olot;17800;Garrotxa;42.17975533;2.493425061;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Escola Bressol Nova escola bressol de Celrà;c.  Canigó;Celrà;17460;Gironès;42.028075901;2.8889400653;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Esc. de Música Municipal de Maçanet de la Selva;c.  Sant Sebastià;Maçanet de la Selva;17412;Selva;41.777089183;2.730759029;Educació. Formació,Ensenyaments de règim especial,Música
Llar d'infants El Jardinet;pg. del Doctor Carulla;Arbúcies;17401;Selva;41.8153010688;2.5197299756;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Llar d'infants El Franquet;c.  Ponent;Roses;17480;Alt Empordà;42.268026258;3.175248056;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Llar d'infants de Ventalló;c. de la Bassa;Ventalló;17473;Alt Empordà;42.1466966947;3.02561057;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Escola Empordanet;c.  Coll i Vehi;Bisbal d'Empordà, la;17100;Baix Empordà;41.95165729;3.0333639213;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Llar d'infants El Montori;c.  Salvetat;Parlavà;17133;Baix Empordà;42.0240824621;3.032261898;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Llar d'infants El Petit Lledoner;c. dels Afores;Sant Jaume de Llierca;17854;Garrotxa;42.211472537;2.607831792;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Llar d'infants El Carrilet;parc del Canigó;Bescanó;17162;Gironès;41.9669049569;2.7376354896;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Escola Bressol Municipal La Baldufa;c.  Roques del Rei;Sant Hilari Sacalm;17403;Selva;41.8776292646;2.5187030588;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Llar d'infants de Vallfogona de Ripollès;pl. de la Salut;Vallfogona de Ripollès;17862;Ripollès;42.197444481;2.304875131;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Institut La Miquela;c.  Salvador Dalí;Bescanó;17162;Gironès;41.9633124244;2.7359587237;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Institut Escola Francesc Cambó i Batlle;camí de Marenyà;Verges;17142;Baix Empordà;42.060511697;3.046660517;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Institut Escola Salvador Vilarrasa;pg.  Pare Pujiula;Besalú;17850;Garrotxa;42.1994651686;2.6967329175;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Institut Escola Mestre Andreu;c.  Mestre Josep Maria Andreu;Sant Joan de les Abadesses;17860;Ripollès;42.2333099283;2.2869500152;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Llar d'infants El Petit Comte;c.  Jacint Verdaguer;Besalú;17850;Garrotxa;42.197803502;2.69320153;Educació. Formació,Ensenyaments de règim general,1. Llar d'infants
Escola Magraners;c.  Afores;Lleida;25001;Segrià;41.614837093;0.626977954;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Pau Claris;c.  Bisbe Benlloch;Seu d'Urgell, la;25700;Alt Urgell;42.3595821347;1.4609762465;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola Pompeu Fabra;ctra. de Torregrossa;Mollerussa;25230;Pla d'Urgell;41.6257615329;0.8873164637;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Escola agrària del Pirineu;fin.  Les Colomines;Montferrer i Castellbò;25711;Alt Urgell;42.370742476;1.423172344;Educació. Formació,Ensenyaments de règim general,8. Cicles formatius d'FP de grau mitjà (CFPM)
Institut Terres de Ponent;ctra. de Torregrossa;Mollerussa;25230;Pla d'Urgell;41.6257615329;0.8873164637;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Escola Joan Maragall;c.  Ignasi Bastus;Lleida;25001;Segrià;41.604210121;0.644117309;Educació. Formació,Ensenyaments de règim general,3. Educació primària,Educació. Formació,Ensenyaments de règim general,2. Parvulari
Institut La Segarra;c.  President Macià;Cervera;25200;Segarra;41.6775476825;1.2768405067;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,8. Cicles formatius d'FP de grau mitjà (CFPM),Educació. Formació,Ensenyaments de règim general,9. Cicles formatius d'FP de grau superior (CFPS),Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria
Institut Almatà;parc  públic el Reial;Balaguer;25600;Noguera;41.79819771;0.804702678;Educació. Formació,Ensenyaments de règim general,7. Batxillerat,Educació. Formació,Ensenyaments de règim general,8. Cicles formatius d'FP de grau mitjà (CFPM),Educació. Formació,Ensenyaments de règim general,9. Cicles formatius d'FP de grau superior (CFPS),Educació. Formació,Ensenyaments de règim general,4. Educació secundària obligatòria,Educació. Formació,Ensenyaments de règim general,5. Programes de formació i inserció (PFI)
